time,group,order,char,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49
1,组13,排01,认,2.1640987,0.60854316,-0.29064628,-0.14336061,0.9278515,2.9175658,0.3970116,0.78889394,0.5905968,-0.33194053,0.57045275,0.39152774,-0.6474823,0.9625709,-0.017015899,-0.5993117,0.007141959,0.45918506,-0.5662327,0.35437307,-0.67177624,-0.19607596,0.07951874,0.37056246,0.7383191,-0.3233721,0.15996596,-0.13398314,-0.0030569613,0.667467,-0.4465156,0.6076376,-0.14170226,-0.2770249,0.045977045,0.46685657,0.0072194193,0.6725361,-0.8483266,0.20417719,-0.6689,0.31183577,-0.23056994,0.19889559,0.026097216,0.020802842,-0.39313582,-0.1013678,0.179771,-0.6828934
1,组13,排01,行,2.1640987,0.60854316,-0.29064628,-0.14336061,0.9278515,2.9175658,0.3970116,0.78889394,0.5905968,-0.33194053,0.57045275,0.39152774,-0.6474823,0.9625709,-0.017015899,-0.5993117,0.007141959,0.45918506,-0.5662327,0.35437307,-0.67177624,-0.19607596,0.07951874,0.37056246,0.7383191,-0.3233721,0.15996596,-0.13398314,-0.0030569613,0.667467,-0.4465156,0.6076376,-0.14170226,-0.2770249,0.045977045,0.46685657,0.0072194193,0.6725361,-0.8483266,0.20417719,-0.6689,0.31183577,-0.23056994,0.19889559,0.026097216,0.020802842,-0.39313582,-0.1013678,0.179771,-0.6828934
2,组13,排02,哪,-2.5726435,-1.6052493,1.5027373,-0.7095956,0.91390413,1.991995,0.9590369,-1.3336323,-0.7343045,-0.08616592,0.87505114,-0.14349118,-0.46008435,0.87556106,0.4681932,-1.892037,-0.6994349,1.3965685,-0.70875204,0.029859727,-0.1887794,-0.8902176,-0.03968988,-0.31160817,0.12407848,-0.5029007,-0.52964836,0.2615165,-0.53793025,0.22156529,-0.25720555,-0.02948451,0.29202142,-0.6588876,0.5917153,0.55022657,-0.026088791,0.5087023,0.20228003,0.35697213,-0.12734045,-0.75397533,0.1303364,-0.15533604,0.06444814,0.08665888,0.14538437,-0.17813247,-0.14923152,0.07620415
2,组13,排02,行,-2.5726435,-1.6052493,1.5027373,-0.7095956,0.91390413,1.991995,0.9590369,-1.3336323,-0.7343045,-0.08616592,0.87505114,-0.14349118,-0.46008435,0.87556106,0.4681932,-1.892037,-0.6994349,1.3965685,-0.70875204,0.029859727,-0.1887794,-0.8902176,-0.03968988,-0.31160817,0.12407848,-0.5029007,-0.52964836,0.2615165,-0.53793025,0.22156529,-0.25720555,-0.02948451,0.29202142,-0.6588876,0.5917153,0.55022657,-0.026088791,0.5087023,0.20228003,0.35697213,-0.12734045,-0.75397533,0.1303364,-0.15533604,0.06444814,0.08665888,0.14538437,-0.17813247,-0.14923152,0.07620415
2,组13,排02,认,-2.5726435,-1.6052493,1.5027373,-0.7095956,0.91390413,1.991995,0.9590369,-1.3336323,-0.7343045,-0.08616592,0.87505114,-0.14349118,-0.46008435,0.87556106,0.4681932,-1.892037,-0.6994349,1.3965685,-0.70875204,0.029859727,-0.1887794,-0.8902176,-0.03968988,-0.31160817,0.12407848,-0.5029007,-0.52964836,0.2615165,-0.53793025,0.22156529,-0.25720555,-0.02948451,0.29202142,-0.6588876,0.5917153,0.55022657,-0.026088791,0.5087023,0.20228003,0.35697213,-0.12734045,-0.75397533,0.1303364,-0.15533604,0.06444814,0.08665888,0.14538437,-0.17813247,-0.14923152,0.07620415
3,组13,排03,认,-2.433023,-3.2334857,0.285286,-0.43916434,-0.7276363,1.9439379,-0.34308368,0.7522235,0.66784346,-0.28328076,0.4741521,1.5635054,0.32934964,-0.7267402,2.0443933,-0.6152742,-0.33264112,-0.38083372,0.23171687,0.87463856,-0.020538228,-0.7737914,-1.4742754,0.14855726,-0.12471467,0.031421285,0.2630017,-0.19462326,0.3661689,-0.025046589,-0.017687714,-0.1978336,-0.14648128,0.6098565,-0.31903803,-0.27638826,0.30972236,-0.32664102,0.1797692,0.02340238,0.27922714,0.38684678,-0.49908355,0.12056331,-0.08390124,0.25979838,0.10528574,0.21108367,0.06296604,0.119486526
3,组13,排03,哪,-2.433023,-3.2334857,0.285286,-0.43916434,-0.7276363,1.9439379,-0.34308368,0.7522235,0.66784346,-0.28328076,0.4741521,1.5635054,0.32934964,-0.7267402,2.0443933,-0.6152742,-0.33264112,-0.38083372,0.23171687,0.87463856,-0.020538228,-0.7737914,-1.4742754,0.14855726,-0.12471467,0.031421285,0.2630017,-0.19462326,0.3661689,-0.025046589,-0.017687714,-0.1978336,-0.14648128,0.6098565,-0.31903803,-0.27638826,0.30972236,-0.32664102,0.1797692,0.02340238,0.27922714,0.38684678,-0.49908355,0.12056331,-0.08390124,0.25979838,0.10528574,0.21108367,0.06296604,0.119486526
3,组13,排03,行,-2.433023,-3.233486,0.28528577,-0.4391644,-0.7276362,1.9439383,-0.34308362,0.75222343,0.6678434,-0.28328073,0.4741521,1.5635054,0.3293496,-0.72674006,2.0443933,-0.6152742,-0.33264112,-0.38083395,0.23171686,0.8746386,-0.02053826,-0.7737912,-1.4742757,0.14855726,-0.124714695,0.031421285,0.26300165,-0.19462332,0.36616895,-0.025046578,-0.0176877,-0.19783357,-0.14648134,0.6098566,-0.31903797,-0.27638823,0.30972236,-0.32664105,0.17976919,0.02340236,0.27922717,0.38684678,-0.49908352,0.12056331,-0.08390124,0.25979838,0.10528572,0.21108367,0.06296604,0.119486526
4,组13,排04,认,-2.59239,-1.9431422,0.68405676,-1.8286062,0.63166684,0.43125233,0.69628996,-1.4330401,-1.236639,0.72240144,0.64644533,-0.46667606,-0.015213728,0.7416706,0.6147611,-2.051515,-0.36599898,1.3173243,0.105888,0.90703833,0.35824937,-0.50138,-0.07916948,-0.68598706,-0.36013654,-0.7481713,0.018174343,0.09661888,-0.582253,-0.1801273,0.047741763,0.39702418,0.69870234,-0.504988,0.030699436,0.109725215,-0.17127015,0.22478066,0.786944,0.59507954,-0.050813124,-0.7181256,0.12111912,-0.075856544,0.14577518,0.21945927,0.06852103,0.30002454,-0.058632255,0.48681143
4,组13,排04,行,-2.59239,-1.9431422,0.68405676,-1.8286062,0.63166684,0.43125233,0.69628996,-1.4330401,-1.236639,0.72240144,0.64644533,-0.46667606,-0.015213728,0.7416706,0.6147611,-2.051515,-0.36599898,1.3173243,0.105888,0.90703833,0.35824937,-0.50138,-0.07916948,-0.68598706,-0.36013654,-0.7481713,0.018174343,0.09661888,-0.582253,-0.1801273,0.047741763,0.39702418,0.69870234,-0.504988,0.030699436,0.109725215,-0.17127015,0.22478066,0.786944,0.59507954,-0.050813124,-0.7181256,0.12111912,-0.075856544,0.14577518,0.21945927,0.06852103,0.30002454,-0.058632255,0.48681143
4,组13,排04,哪,-2.59239,-1.9431422,0.68405676,-1.8286062,0.63166684,0.43125233,0.69628996,-1.4330401,-1.236639,0.72240144,0.64644533,-0.46667606,-0.015213728,0.7416706,0.6147611,-2.051515,-0.36599898,1.3173243,0.105888,0.90703833,0.35824937,-0.50138,-0.07916948,-0.68598706,-0.36013654,-0.7481713,0.018174343,0.09661888,-0.582253,-0.1801273,0.047741763,0.39702418,0.69870234,-0.504988,0.030699436,0.109725215,-0.17127015,0.22478066,0.786944,0.59507954,-0.050813124,-0.7181256,0.12111912,-0.075856544,0.14577518,0.21945927,0.06852103,0.30002454,-0.058632255,0.48681143
5,组13,排05,行,-2.8682442,-2.2498755,0.8467952,-1.0685266,-0.7888629,2.2087362,-0.3371398,0.87715155,0.4554687,-0.47579023,0.4023915,1.3211133,0.2337699,-0.6017311,2.009995,-0.799268,-0.5672524,-0.34176332,0.2503078,1.2627568,-0.22649674,-0.85480416,-1.6772567,-0.0018125525,-0.035712104,0.27339867,0.3329274,0.1029485,0.6689391,-0.1548616,-0.039418187,-0.36315587,-0.15246435,0.58259076,-0.45683077,-0.26280135,0.24352805,-0.19661368,-0.043700047,0.08697933,0.5553751,0.48036647,-0.22522457,0.15306363,0.13061792,0.11613753,0.07693758,-0.3164632,0.10303882,-0.07780103
5,组13,排05,哪,-2.8682442,-2.2498755,0.8467952,-1.0685266,-0.7888629,2.2087362,-0.3371398,0.87715155,0.4554687,-0.47579023,0.4023915,1.3211133,0.2337699,-0.6017311,2.009995,-0.799268,-0.5672524,-0.34176332,0.2503078,1.2627568,-0.22649674,-0.85480416,-1.6772567,-0.0018125525,-0.035712104,0.27339867,0.3329274,0.1029485,0.6689391,-0.1548616,-0.039418187,-0.36315587,-0.15246435,0.58259076,-0.45683077,-0.26280135,0.24352805,-0.19661368,-0.043700047,0.08697933,0.5553751,0.48036647,-0.22522457,0.15306363,0.13061792,0.11613753,0.07693758,-0.3164632,0.10303882,-0.07780103
5,组13,排05,认,-2.8682442,-2.2498755,0.8467952,-1.0685266,-0.7888629,2.2087362,-0.3371398,0.87715155,0.4554687,-0.47579023,0.4023915,1.3211133,0.2337699,-0.6017311,2.009995,-0.799268,-0.5672524,-0.34176332,0.2503078,1.2627568,-0.22649674,-0.85480416,-1.6772567,-0.0018125525,-0.035712104,0.27339867,0.3329274,0.1029485,0.6689391,-0.1548616,-0.039418187,-0.36315587,-0.15246435,0.58259076,-0.45683077,-0.26280135,0.24352805,-0.19661368,-0.043700047,0.08697933,0.5553751,0.48036647,-0.22522457,0.15306363,0.13061792,0.11613753,0.07693758,-0.3164632,0.10303882,-0.07780103
6,组13,排06,行,2.0050259,1.209662,-0.467538,-1.8241701,0.80479324,1.7053816,0.2782747,0.5343239,-0.15549271,0.31810457,0.15159969,-0.28504747,-0.06674938,0.44635287,0.20915774,-1.3276243,0.13745157,0.14875574,0.29427657,1.3461032,-0.32387418,0.14655681,-0.29148966,-0.2176893,0.18369909,-0.5582983,0.82338077,0.0059673083,0.28700644,0.27696946,-0.5071964,0.6465294,0.16263235,-0.45890847,-0.35217056,-0.13795847,-0.24454749,0.35667628,-0.64098054,0.34742093,-0.36159945,0.46443772,0.0193148,0.3164192,0.6050553,-0.23162816,-0.124972716,0.11478314,0.19873258,-0.43320715
6,组13,排06,认,2.0050256,1.209662,-0.46753755,-1.82417,0.80479336,1.7053821,0.2782747,0.53432393,-0.15549289,0.31810454,0.15159975,-0.28504747,-0.06674946,0.44635287,0.20915769,-1.3276243,0.13745183,0.14875571,0.29427662,1.3461034,-0.32387424,0.14655682,-0.29148975,-0.21768916,0.18369912,-0.5582983,0.82338065,0.0059673577,0.28700632,0.2769694,-0.5071964,0.6465294,0.16263233,-0.45890838,-0.3521705,-0.13795844,-0.24454744,0.3566762,-0.64098054,0.34742108,-0.3615995,0.46443772,0.019314751,0.31641915,0.6050553,-0.23162815,-0.12497276,0.11478309,0.19873273,-0.4332071
6,组13,排06,哪,2.0050256,1.209662,-0.46753755,-1.82417,0.80479336,1.7053821,0.2782747,0.53432393,-0.15549289,0.31810454,0.15159975,-0.28504747,-0.06674946,0.44635287,0.20915769,-1.3276243,0.13745183,0.14875571,0.29427662,1.3461034,-0.32387424,0.14655682,-0.29148975,-0.21768916,0.18369912,-0.5582983,0.82338065,0.0059673577,0.28700632,0.2769694,-0.5071964,0.6465294,0.16263233,-0.45890838,-0.3521705,-0.13795844,-0.24454744,0.3566762,-0.64098054,0.34742108,-0.3615995,0.46443772,0.019314751,0.31641915,0.6050553,-0.23162815,-0.12497276,0.11478309,0.19873273,-0.4332071
1,组14,排01,它,1.163344,1.5146204,0.47905588,0.4480351,1.8261001,-1.438263,0.39824867,0.43058714,0.16739362,0.7160697,0.3330473,-0.35744163,-0.67130333,1.0791117,-0.20933752,-0.102880344,0.60765386,-1.7104878,0.30575702,0.025083875,0.2888418,0.01815923,-0.7193241,-0.18868,0.38310814,0.1745933,0.46064588,-0.2080185,-0.2736471,0.52537346,0.39890006,0.16559057,0.053897444,0.10985573,-0.0023374036,-0.12751418,0.51207477,0.32759258,0.17527673,0.9999873,-0.015013905,-0.004633869,0.3914901,-0.2508901,-0.5543817,0.29961157,0.03846022,-0.45981157,-0.422641,0.053681694
1,组14,排01,取,1.163344,1.5146204,0.47905588,0.4480351,1.8261001,-1.438263,0.39824867,0.43058714,0.16739362,0.7160697,0.3330473,-0.35744163,-0.67130333,1.0791117,-0.20933752,-0.102880344,0.60765386,-1.7104878,0.30575702,0.025083875,0.2888418,0.01815923,-0.7193241,-0.18868,0.38310814,0.1745933,0.46064588,-0.2080185,-0.2736471,0.52537346,0.39890006,0.16559057,0.053897444,0.10985573,-0.0023374036,-0.12751418,0.51207477,0.32759258,0.17527673,0.9999873,-0.015013905,-0.004633869,0.3914901,-0.2508901,-0.5543817,0.29961157,0.03846022,-0.45981157,-0.422641,0.053681694
1,组14,排01,无,1.163344,1.5146204,0.47905588,0.4480351,1.8261001,-1.438263,0.39824867,0.43058714,0.16739362,0.7160697,0.3330473,-0.35744163,-0.67130333,1.0791117,-0.20933752,-0.102880344,0.60765386,-1.7104878,0.30575702,0.025083875,0.2888418,0.01815923,-0.7193241,-0.18868,0.38310814,0.1745933,0.46064588,-0.2080185,-0.2736471,0.52537346,0.39890006,0.16559057,0.053897444,0.10985573,-0.0023374036,-0.12751418,0.51207477,0.32759258,0.17527673,0.9999873,-0.015013905,-0.004633869,0.3914901,-0.2508901,-0.5543817,0.29961157,0.03846022,-0.45981157,-0.422641,0.053681694
2,组14,排02,它,-0.18061464,1.6542455,-0.26623127,-0.8777066,0.60342747,0.7170524,0.25744343,-0.9073714,0.924737,0.9519298,0.014671487,2.6588562,-1.629505,-0.33138442,0.41433883,0.23500668,-0.7375303,-0.8994889,-0.18325278,-0.38032493,0.66131413,0.63535887,-0.16752636,0.1762429,0.06854544,0.7158327,0.28233305,-0.30892345,-1.5577695,-0.24113713,-0.017502468,-0.4381358,0.94684917,-0.07836824,0.35864854,-0.07397383,0.019634672,-0.005078666,0.3233924,-0.51713896,0.035304636,-0.1880167,0.07103062,0.1928256,0.04818114,-0.11297267,-0.18941867,0.10757966,0.17326452,-0.05254582
2,组14,排02,无,-0.18061464,1.6542455,-0.26623127,-0.8777066,0.60342747,0.7170524,0.25744343,-0.9073714,0.924737,0.9519298,0.014671487,2.6588562,-1.629505,-0.33138442,0.41433883,0.23500668,-0.7375303,-0.8994889,-0.18325278,-0.38032493,0.66131413,0.63535887,-0.16752636,0.1762429,0.06854544,0.7158327,0.28233305,-0.30892345,-1.5577695,-0.24113713,-0.017502468,-0.4381358,0.94684917,-0.07836824,0.35864854,-0.07397383,0.019634672,-0.005078666,0.3233924,-0.51713896,0.035304636,-0.1880167,0.07103062,0.1928256,0.04818114,-0.11297267,-0.18941867,0.10757966,0.17326452,-0.05254582
2,组14,排02,取,-0.18061464,1.6542455,-0.26623127,-0.8777066,0.60342747,0.7170524,0.25744343,-0.9073714,0.924737,0.9519298,0.014671487,2.6588562,-1.629505,-0.33138442,0.41433883,0.23500668,-0.7375303,-0.8994889,-0.18325278,-0.38032493,0.66131413,0.63535887,-0.16752636,0.1762429,0.06854544,0.7158327,0.28233305,-0.30892345,-1.5577695,-0.24113713,-0.017502468,-0.4381358,0.94684917,-0.07836824,0.35864854,-0.07397383,0.019634672,-0.005078666,0.3233924,-0.51713896,0.035304636,-0.1880167,0.07103062,0.1928256,0.04818114,-0.11297267,-0.18941867,0.10757966,0.17326452,-0.05254582
3,组14,排03,取,-2.5541737,-0.071098335,0.58947766,-0.105614014,1.9245498,-1.1542495,0.52588105,0.1283688,0.0034143594,0.4914025,-0.16343291,-0.055981193,-2.009708,-0.13804,-0.74614465,-0.30671328,-0.035183113,-2.061387,0.25690082,0.67811704,0.6701993,0.4483012,-0.2533534,-0.4793631,-0.23016675,0.013773117,0.25672248,-0.7662553,0.19690822,0.13749468,0.11484334,0.5631056,-0.68687904,-0.34354803,-0.12829323,0.8290665,-0.40715313,-0.043366797,-0.23495421,0.11835183,-0.19339347,0.09416215,-0.5269067,-0.16881229,0.18165803,-0.2328903,0.1472716,0.16852406,-0.40338823,-0.20342025
3,组14,排03,它,-2.5541737,-0.071098335,0.58947766,-0.105614014,1.9245498,-1.1542495,0.52588105,0.1283688,0.0034143594,0.4914025,-0.16343291,-0.055981193,-2.009708,-0.13804,-0.74614465,-0.30671328,-0.035183113,-2.061387,0.25690082,0.67811704,0.6701993,0.4483012,-0.2533534,-0.4793631,-0.23016675,0.013773117,0.25672248,-0.7662553,0.19690822,0.13749468,0.11484334,0.5631056,-0.68687904,-0.34354803,-0.12829323,0.8290665,-0.40715313,-0.043366797,-0.23495421,0.11835183,-0.19339347,0.09416215,-0.5269067,-0.16881229,0.18165803,-0.2328903,0.1472716,0.16852406,-0.40338823,-0.20342025
3,组14,排03,无,-2.5541737,-0.071098335,0.58947766,-0.105614014,1.9245498,-1.1542495,0.52588105,0.1283688,0.0034143594,0.4914025,-0.16343291,-0.055981193,-2.009708,-0.13804,-0.74614465,-0.30671328,-0.035183113,-2.061387,0.25690082,0.67811704,0.6701993,0.4483012,-0.2533534,-0.4793631,-0.23016675,0.013773117,0.25672248,-0.7662553,0.19690822,0.13749468,0.11484334,0.5631056,-0.68687904,-0.34354803,-0.12829323,0.8290665,-0.40715313,-0.043366797,-0.23495421,0.11835183,-0.19339347,0.09416215,-0.5269067,-0.16881229,0.18165803,-0.2328903,0.1472716,0.16852406,-0.40338823,-0.20342025
4,组14,排04,取,-0.49396318,2.1258807,-0.2995014,-1.1829189,0.50551486,1.108848,0.24079402,-1.1174781,1.0860835,0.54579824,-0.017921647,2.6142113,-1.7281219,0.073106244,0.5755672,0.24566025,-0.71513796,-0.9050554,-0.36181343,0.074251495,0.6538535,0.8749368,-0.18976384,0.22803013,0.24976128,0.6404919,0.305813,-0.19185174,-1.2780329,-0.19410309,-0.10731909,-0.24915002,0.9248814,0.04733711,0.21436307,0.057956066,0.06875325,0.12901013,0.14343056,-0.67789215,-0.3315559,-0.005244977,0.16100107,0.45123,0.21275218,-0.2816068,-0.033151973,-0.047566164,-0.0021306172,-0.18301703
4,组14,排04,无,-0.49396318,2.1258807,-0.2995014,-1.1829189,0.50551486,1.108848,0.24079402,-1.1174781,1.0860835,0.54579824,-0.017921647,2.6142113,-1.7281219,0.073106244,0.5755672,0.24566025,-0.71513796,-0.9050554,-0.36181343,0.074251495,0.6538535,0.8749368,-0.18976384,0.22803013,0.24976128,0.6404919,0.305813,-0.19185174,-1.2780329,-0.19410309,-0.10731909,-0.24915002,0.9248814,0.04733711,0.21436307,0.057956066,0.06875325,0.12901013,0.14343056,-0.67789215,-0.3315559,-0.005244977,0.16100107,0.45123,0.21275218,-0.2816068,-0.033151973,-0.047566164,-0.0021306172,-0.18301703
4,组14,排04,它,-0.49396318,2.1258807,-0.2995014,-1.1829189,0.50551486,1.108848,0.24079402,-1.1174781,1.0860835,0.54579824,-0.017921647,2.6142113,-1.7281219,0.073106244,0.5755672,0.24566025,-0.71513796,-0.9050554,-0.36181343,0.074251495,0.6538535,0.8749368,-0.18976384,0.22803013,0.24976128,0.6404919,0.305813,-0.19185174,-1.2780329,-0.19410309,-0.10731909,-0.24915002,0.9248814,0.04733711,0.21436307,0.057956066,0.06875325,0.12901013,0.14343056,-0.67789215,-0.3315559,-0.005244977,0.16100107,0.45123,0.21275218,-0.2816068,-0.033151973,-0.047566164,-0.0021306172,-0.18301703
5,组14,排05,无,-2.1541307,-1.0890274,0.51870203,1.554098,1.667362,0.012501082,0.37358534,0.27342,0.12380304,-0.05116914,-0.2882559,0.53023916,-1.36261,0.05253172,-1.0399935,-0.059310146,-1.0390279,-1.4108195,0.34296948,-0.009025238,0.35173604,-0.10999096,-0.15045084,-0.1945338,-0.46945444,0.37320143,-0.103850745,-1.0640808,0.20831363,-0.122024424,0.008038001,0.4446181,-0.8212924,-0.80763686,-0.10534449,0.56083834,-0.40630895,-0.29578122,-0.5117341,-0.009081845,0.49657166,0.0013436138,-0.6247564,-0.53720075,0.105312146,0.14933525,-0.24061942,0.12517667,-0.065109245,0.24316148
5,组14,排05,它,-2.1541307,-1.0890274,0.51870203,1.554098,1.667362,0.012501082,0.37358534,0.27342,0.12380304,-0.05116914,-0.2882559,0.53023916,-1.36261,0.05253172,-1.0399935,-0.059310146,-1.0390279,-1.4108195,0.34296948,-0.009025238,0.35173604,-0.10999096,-0.15045084,-0.1945338,-0.46945444,0.37320143,-0.103850745,-1.0640808,0.20831363,-0.122024424,0.008038001,0.4446181,-0.8212924,-0.80763686,-0.10534449,0.56083834,-0.40630895,-0.29578122,-0.5117341,-0.009081845,0.49657166,0.0013436138,-0.6247564,-0.53720075,0.105312146,0.14933525,-0.24061942,0.12517667,-0.065109245,0.24316148
5,组14,排05,取,-2.1541307,-1.0890274,0.51870203,1.554098,1.667362,0.012501082,0.37358534,0.27342,0.12380304,-0.05116914,-0.2882559,0.53023916,-1.36261,0.05253172,-1.0399935,-0.059310146,-1.0390279,-1.4108195,0.34296948,-0.009025238,0.35173604,-0.10999096,-0.15045084,-0.1945338,-0.46945444,0.37320143,-0.103850745,-1.0640808,0.20831363,-0.122024424,0.008038001,0.4446181,-0.8212924,-0.80763686,-0.10534449,0.56083834,-0.40630895,-0.29578122,-0.5117341,-0.009081845,0.49657166,0.0013436138,-0.6247564,-0.53720075,0.105312146,0.14933525,-0.24061942,0.12517667,-0.065109245,0.24316148
6,组14,排06,无,1.9088962,0.14863992,0.5232106,1.5220731,1.722117,-0.523862,0.08199245,0.52202713,0.33869684,-0.08264261,0.3048135,0.23251447,-0.13625845,1.4885553,-0.5177807,0.009355566,-0.6730401,-0.83010584,0.26369888,-0.27850375,-0.12993072,-0.5093129,-0.41824782,-0.05118763,0.30666724,0.5043299,0.07636652,-0.56709117,-0.26857078,0.3020048,0.10143355,0.2734222,-0.058440328,-0.24360776,-0.1991193,-0.20834957,0.4729284,-0.1203162,0.061784327,0.8679383,0.4775596,-0.096801154,0.46156752,-0.62977296,-0.5571663,0.5579613,-0.17087547,-0.3635567,0.07659012,0.5070076
6,组14,排06,取,1.908896,0.14863972,0.52321076,1.5220735,1.7221171,-0.5238623,0.08199271,0.5220271,0.33869675,-0.08264257,0.30481377,0.23251472,-0.13625863,1.4885553,-0.5177808,0.009355551,-0.6730402,-0.8301055,0.26369885,-0.2785038,-0.12993075,-0.50931305,-0.41824782,-0.051187616,0.30666706,0.50432986,0.076366626,-0.56709117,-0.26857084,0.3020049,0.10143371,0.2734223,-0.05844041,-0.2436077,-0.19911957,-0.20834962,0.47292855,-0.12031604,0.061784357,0.8679381,0.47755957,-0.09680124,0.4615675,-0.6297729,-0.5571662,0.5579615,-0.17087558,-0.36355686,0.07659011,0.50700754
6,组14,排06,它,1.908896,0.14863972,0.52321076,1.5220735,1.7221171,-0.5238623,0.08199271,0.5220271,0.33869675,-0.08264257,0.30481377,0.23251472,-0.13625863,1.4885553,-0.5177808,0.009355551,-0.6730402,-0.8301055,0.26369885,-0.2785038,-0.12993075,-0.50931305,-0.41824782,-0.051187616,0.30666706,0.50432986,0.076366626,-0.56709117,-0.26857084,0.3020049,0.10143371,0.2734223,-0.05844041,-0.2436077,-0.19911957,-0.20834962,0.47292855,-0.12031604,0.061784357,0.8679381,0.47755957,-0.09680124,0.4615675,-0.6297729,-0.5571662,0.5579615,-0.17087558,-0.36355686,0.07659011,0.50700754
1,组15,排01,边,0.7093152,1.3683913,-0.7062381,-1.5657502,0.3237545,0.98085445,-1.146328,-0.04556235,-1.358746,-0.88883245,0.5112775,0.31328198,0.45037243,-0.03996476,-0.7806948,0.49717158,-1.3299961,-0.2136677,0.12195669,0.10199944,0.3767907,0.2931794,0.34332183,-0.50701636,0.45396763,-0.8174216,0.23963457,-0.1160668,0.70775956,0.43226942,0.15865475,0.15010817,0.5213084,0.08311646,-0.39083686,-0.3316928,-0.12939811,0.39043346,0.12474112,-0.29832843,-0.20541227,0.021133669,-0.14930771,-0.072440244,-0.50852805,0.042829603,-0.3221727,-0.3747522,0.36997572,0.18745762
1,组15,排01,风,0.7093152,1.3683913,-0.7062381,-1.5657502,0.3237545,0.98085445,-1.146328,-0.04556235,-1.358746,-0.88883245,0.5112775,0.31328198,0.45037243,-0.03996476,-0.7806948,0.49717158,-1.3299961,-0.2136677,0.12195669,0.10199944,0.3767907,0.2931794,0.34332183,-0.50701636,0.45396763,-0.8174216,0.23963457,-0.1160668,0.70775956,0.43226942,0.15865475,0.15010817,0.5213084,0.08311646,-0.39083686,-0.3316928,-0.12939811,0.39043346,0.12474112,-0.29832843,-0.20541227,0.021133669,-0.14930771,-0.072440244,-0.50852805,0.042829603,-0.3221727,-0.3747522,0.36997572,0.18745762
1,组15,排01,要,0.7093152,1.3683913,-0.7062381,-1.5657502,0.3237545,0.98085445,-1.146328,-0.04556235,-1.358746,-0.88883245,0.5112775,0.31328198,0.45037243,-0.03996476,-0.7806948,0.49717158,-1.3299961,-0.2136677,0.12195669,0.10199944,0.3767907,0.2931794,0.34332183,-0.50701636,0.45396763,-0.8174216,0.23963457,-0.1160668,0.70775956,0.43226942,0.15865475,0.15010817,0.5213084,0.08311646,-0.39083686,-0.3316928,-0.12939811,0.39043346,0.12474112,-0.29832843,-0.20541227,0.021133669,-0.14930771,-0.072440244,-0.50852805,0.042829603,-0.3221727,-0.3747522,0.36997572,0.18745762
